tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,842,0,live,CASP9,"APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56",caspase 9,"caspase-9|ICE-like apoptotic protease 6|apoptotic protease MCH-6|apoptotic protease activating factor 3|caspase 9, apoptosis-related cysteine peptidase|protein phosphatase 1, regulatory subunit 56",1p36.21,1,NC_000001.11,15491401,15524912,minus,11,602234
9606,Homo sapiens,5037,0,live,PEBP1,"HCNP, HCNPpp, HEL-210, HEL-S-34, HEL-S-96, PBP, PEBP, PEBP-1, RKIP",phosphatidylethanolamine binding protein 1,phosphatidylethanolamine-binding protein 1|Raf kinase inhibitory protein|epididymis luminal protein 210|epididymis secretory protein Li 34|epididymis secretory protein Li 96|hippocampal cholinergic neurostimulating peptide|neuropolypeptide h3|prostatic binding protein|raf kinase inhibitor protein,12q24.23,12,NC_000012.12,118136124,118145584,plus,4,604591
9606,Homo sapiens,5310,0,live,PKD1,"PBP, PC1, Pc-1, TRPP1","polycystin 1, transient receptor potential channel interacting","polycystin-1|autosomal dominant polycystic kidney disease 1 protein|polycystic kidney disease 1 (autosomal dominant)|polycystic kidney disease-associated protein|transient receptor potential cation channel, subfamily P, member 1",16p13.3,16,NC_000016.10,2088708,2135898,minus,51,601313
9606,Homo sapiens,4804,0,live,NGFR,"CD271, Gp80-LNGFR, TNFRSF16, p75(NTR), p75NTR",nerve growth factor receptor,"tumor necrosis factor receptor superfamily member 16|NGF receptor|TNFR superfamily, member 16|low affinity neurotrophin receptor p75NTR|low-affinity nerve growth factor receptor|p75 ICD",17q21.33,17,NC_000017.11,49495293,49515008,plus,6,162010
9606,Homo sapiens,406935,0,live,MIR143,"MIRN143, mir-143",microRNA 143,hsa-mir-143,5q32,5,NC_000005.10,149428918,149429023,plus,1,612117
9606,Homo sapiens,100048912,0,live,CDKN2B-AS1,"ANRIL, CDKN2B-AS, CDKN2BAS, NCRNA00089, PCAT12, p15AS",CDKN2B antisense RNA 1,CDKN2B antisense RNA 1 (non-protein coding)|antisense noncoding RNA in the INK4 locus|p15 antisense RNA|prostate cancer associated transcript 12,9p21.3,9,NC_000009.12,21994791,22121097,plus,21,613149
9606,Homo sapiens,1316,0,live,KLF6,"BCD1, CBA1, COPEB, CPBP, GBF, PAC1, ST12, ZF9",KLF transcription factor 6,Krueppel-like factor 6|B-cell-derived protein 1|GC-rich binding factor|GC-rich sites-binding factor GBF|Kruppel like factor 6|Kruppel-like zinc finger protein Zf9|core promoter element binding protein|proto-oncogene BCD1|protooncogene B-cell derived 1|suppression of tumorigenicity 12 (prostate)|suppressor of tumorigenicity 12 protein|transcription factor Zf9,10p15.2,10,NC_000010.11,3775996,3785209,minus,4,602053
9606,Homo sapiens,9332,0,live,CD163,"M130, MM130, SCARI1",CD163 molecule,scavenger receptor cysteine-rich type 1 protein M130|hemoglobin scavenger receptor|macrophage-associated antigen,12p13.31,12,NC_000012.12,7470811,7503777,minus,17,605545
9606,Homo sapiens,1030,0,live,CDKN2B,"CDK4I, INK4B, MTS2, P15, TP15, p15INK4b",cyclin dependent kinase inhibitor 2B,"cyclin-dependent kinase 4 inhibitor B|CDK inhibitory protein|CDK4B inhibitor|MTS-2|cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4)|cyclin-dependent kinases 4 and 6 binding protein|multiple tumor suppressor 2|p14-INK4b|p14_CDK inhibitor|p14_INK4B|p15 CDK inhibitor|p15-INK4b|p15_INK4B",9p21.3,9,NC_000009.12,22002903,22009313,minus,2,600431
9606,Homo sapiens,26762,0,live,HAVCR1,"CD365, HAVCR, HAVCR-1, KIM-1, KIM1, TIM, TIM-1, TIM1, TIMD-1, TIMD1",hepatitis A virus cellular receptor 1,hepatitis A virus cellular receptor 1|T cell immunoglobin domain and mucin domain protein 1|T-cell immunoglobulin mucin family member 1|T-cell immunoglobulin mucin receptor 1|T-cell membrane protein 1|kidney injury molecule 1,5q33.3,5,NC_000005.10,157029413,157069407,minus,11,606518
9606,Homo sapiens,8837,0,live,CFLAR,"CASH, CASP8AP1, CLARP, Casper, FLAME, FLAME-1, FLAME1, FLIP, I-FLICE, MRIT, c-FLIP, c-FLIPL, c-FLIPR, c-FLIPS, cFLIP",CASP8 and FADD like apoptosis regulator,CASP8 and FADD-like apoptosis regulator|FADD-like antiapoptotic molecule 1|MACH-related inducer of toxicity|caspase homolog|caspase-eight-related protein|caspase-like apoptosis regulatory protein|caspase-related inducer of apoptosis|cellular FLICE-like inhibitory protein|inhibitor of FLICE|testis secretory sperm-binding protein Li 233m|usurpin beta,2q33.1,2,NC_000002.12,201116164,201176687,plus,18,603599
9606,Homo sapiens,3133,0,live,HLA-E,"HLA-6.2, QA1","major histocompatibility complex, class I, E","HLA class I histocompatibility antigen, alpha chain E|MHC class I antigen E|MHC class Ib antigen|non-classical MHC class I antigen|nonclassical MHC class I antigen",6p22.1,6,NC_000006.12,30489509,30494194,plus,8,143010
9606,Homo sapiens,5294,0,live,PIK3CG,"IMD97, PI3CG, PI3K, PI3Kgamma, PIK3, p110gamma, p120-PI3K","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform|1-phosphatidylinositol 3-kinase|PI3-kinase subunit gamma|phosphatidylinositol 3 kinase gamma, p110 gamma|phosphatidylinositol 3-kinase catalytic 110-kD gamma|phosphatidylinositol-4,5-bisphosphate 3-kinase 110 kDa catalytic subunit gamma|phosphoinositide-3-kinase gamma catalytic subunit|ptdIns-3-kinase subunit gamma|ptdIns-3-kinase subunit p110-gamma|serine/threonine protein kinase PIK3CG",7q22.3,7,NC_000007.14,106865282,106908980,plus,14,601232
9606,Homo sapiens,29072,0,live,SETD2,"HBP231, HIF-1, HIP-1, HSPC069, HYPB, KMT3A, LLS, MRD70, RAPAS, SET2, p231HBP","SET domain containing 2, histone lysine methyltransferase",histone-lysine N-methyltransferase SETD2|huntingtin interacting protein 1|huntingtin yeast partner B|huntingtin-interacting protein B|lysine N-methyltransferase 3A|protein-lysine N-methyltransferase SETD2,3p21.31,3,NC_000003.12,47016436,47164840,minus,25,612778
9606,Homo sapiens,23410,0,live,SIRT3,SIR2L3,sirtuin 3,"NAD-dependent protein deacetylase sirtuin-3, mitochondrial|NAD-dependent deacetylase sirtuin-3, mitochondrial|SIR2-like protein 3|mitochondrial nicotinamide adenine dinucleotide-dependent deacetylase|regulatory protein SIR2 homolog 3|silent mating type information regulation 2, S.cerevisiae, homolog 3|sir2-like 3|sirtuin type 3",11p15.5,11,NC_000011.10,215030,236931,minus,10,604481
9606,Homo sapiens,7078,0,live,TIMP3,"HSMRK222, K222, K222TA2, SFD",TIMP metallopeptidase inhibitor 3,metalloproteinase inhibitor 3|MIG-5 protein|TIMP-3|protein MIG-5|tissue inhibitor of metalloproteinases 3,22q12.3,22,NC_000022.11,32801705,32863041,plus,5,188826
9606,Homo sapiens,92140,0,live,MTDH,"3D3, AEG-1, AEG1, LYRIC, LYRIC/3D3",metadherin,protein LYRIC|3D3/LYRIC|astrocyte elevated gene 1|astrocyte elevated gene-1 protein|lysine-rich CEACAM1 co-isolated protein|metastasis adhesion protein,8q22.1,8,NC_000008.11,97644184,97730260,plus,13,610323
9606,Homo sapiens,2057,0,live,EPOR,EPO-R,erythropoietin receptor,erythropoietin receptor,19p13.2,19,NC_000019.10,11377207,11384314,minus,8,133171
9606,Homo sapiens,574411,0,live,MIR451A,"MIR451, MIRN451, hsa-mir-451, hsa-mir-451a, mir-451a",microRNA 451a,microRNA 451,17q11.2,17,NC_000017.11,28861369,28861440,minus,1,612071
9606,Homo sapiens,27161,0,live,AGO2,"CASC7, EIF2C2, LESKRES, LINC00980, PPD, Q10",argonaute RISC catalytic component 2,"protein argonaute-2|PAZ Piwi domain protein|argonaute 2, RISC catalytic component|cancer susceptibility candidate 7 (non-protein coding)|eukaryotic translation initiation factor 2C, 2|long intergenic non-protein coding RNA 980|protein slicer",8q24.3,8,NC_000008.11,140520156,140642313,minus,23,606229
9606,Homo sapiens,3939,0,live,LDHA,"GSD11, HEL-S-133P, LDHM, PIG19",lactate dehydrogenase A,L-lactate dehydrogenase A chain|LDH muscle subunit|LDH-A|LDH-M|cell proliferation-inducing gene 19 protein|epididymis secretory sperm binding protein Li 133P|lactate dehydrogenase M|proliferation-inducing gene 19|renal carcinoma antigen NY-REN-59,11p15.1,11,NC_000011.10,18394563,18408425,plus,9,150000
9606,Homo sapiens,51129,0,live,ANGPTL4,"ARP4, FIAF, HARP, HFARP, NL2, PGAR, TGQTL, UNQ171, pp1158",angiopoietin like 4,angiopoietin-related protein 4|PPARG angiopoietin related protein|fasting-induced adipose factor|hepatic angiopoietin-related protein|hepatic fibrinogen/angiopoietin-related protein|peroxisome proliferator-activated receptor (PPAR) gamma induced angiopoietin-related protein,19p13.2,19,NC_000019.10,8364155,8374370,plus,7,605910
9606,Homo sapiens,2719,0,live,GPC3,"DGSX, GTR2-2, MXR7, OCI-5, SDYS, SGB, SGBS, SGBS1",glypican 3,glypican-3|glypican proteoglycan 3|heparan sulphate proteoglycan|intestinal protein OCI-5|secreted glypican-3,Xq26.2,X,NC_000023.11,133535745,133985594,minus,11,300037
9606,Homo sapiens,1991,0,live,ELANE,"ELA2, GE, HLE, HNE, NE, PMN-E, SCN1","elastase, neutrophil expressed","neutrophil elastase|PMN elastase|bone marrow serine protease|elastase 2, neutrophil|elastase-2|granulocyte-derived elastase|leukocyte elastase|medullasin|polymorphonuclear elastase|polymorphonuclear leukocyte elastase",19p13.3,19,NC_000019.10,852303,856243,plus,5,130130
9606,Homo sapiens,100133941,0,live,CD24,CD24A,CD24 molecule,signal transducer CD24|CD24 antigen (small cell lung carcinoma cluster 4 antigen),6q21,6,NC_000006.12,106969831,106976855,minus,5,600074
9606,Homo sapiens,3485,0,live,IGFBP2,"IBP2, IGF-BP53",insulin like growth factor binding protein 2,"insulin-like growth factor-binding protein 2|IGF-binding protein 2|insulin-like growth factor binding protein 2, 36kDa",2q35,2,NC_000002.12,216632828,216664436,plus,6,146731
9606,Homo sapiens,3371,0,live,TNC,"150-225, DFNA56, GMEM, GP, HXB, JI, TN, TN-C",tenascin C,"tenascin|GP 150-225|cytotactin|deafness, autosomal dominant 56|glioma-associated-extracellular matrix antigen|hexabrachion (tenascin)|myotendinous antigen|neuronectin|tenascin-C additional domain 1",9q33.1,9,NC_000009.12,115019575,115118157,minus,32,187380
9606,Homo sapiens,3732,0,live,CD82,"4F9, C33, GR15, IA4, KAI1, R2, SAR2, ST6, TSPAN27",CD82 molecule,"CD82 antigen|C33 antigen|inducible membrane protein R2|kangai 1 (suppression of tumorigenicity 6, prostate; CD82 antigen (R2 leukocyte antigen, antigen detected by monoclonal and antibody IA4))|metastasis suppressor Kangai-1|tetraspanin-27|tspan-27",11p11.2,11,NC_000011.10,44564409,44620358,plus,12,600623
9606,Homo sapiens,2623,0,live,GATA1,"ERYF1, GATA-1, GF-1, GF1, HAEADA, NF-E1, NFE1, XLANP, XLTDA, XLTT",GATA binding protein 1,"erythroid transcription factor|GATA-binding factor 1|NF-E1 DNA-binding protein|erythroid transcription factor 1|globin transcription factor 1|nuclear factor, erythroid 1|transcription factor GATA1",Xp11.23,X,NC_000023.11,48786590,48794311,plus,6,305371
9606,Homo sapiens,2624,0,live,GATA2,"DCML, IMD21, MONOMAC, NFE1B",GATA binding protein 2,endothelial transcription factor GATA-2,3q21.3,3,NC_000003.12,128479422,128493201,minus,8,137295
9606,Homo sapiens,1524,0,live,CX3CR1,"CCRL1, CMKBRL1, CMKDR1, GPR13, GPRV28, V28",C-X3-C motif chemokine receptor 1,CX3C chemokine receptor 1|C-X3-C CKR-1|CMK-BRL-1|CMK-BRL1|G-protein coupled receptor 13|beta chemokine receptor-like 1|chemokine (C-C) receptor-like 1|chemokine (C-X3-C motif) receptor 1|chemokine (C-X3-C) receptor 1|fractalkine receptor,3p22.2,3,NC_000003.12,39263494,39292966,minus,6,601470
9606,Homo sapiens,4322,0,live,MMP13,"CLG3, MANDP1, MDST, MMP-13",matrix metallopeptidase 13,collagenase 3|matrix metalloproteinase 13 (collagenase 3),11q22.2,11,NC_000011.10,102942995,102955732,minus,10,600108
9606,Homo sapiens,9839,0,live,ZEB2,"HSPC082, SIP-1, SIP1, SMADIP1, ZFHX1B",zinc finger E-box binding homeobox 2,zinc finger E-box-binding homeobox 2|SMAD interacting protein 1|Smad-interacting protein 1|zinc finger homeobox 1b,2q22.3,2,NC_000002.12,144384081,144520119,minus,11,605802
9606,Homo sapiens,406910,0,live,MIR125A,"MIRN125A, miRNA125A, mir-125a",microRNA 125a,hsa-mir-125a,19q13.41,19,NC_000019.10,51693254,51693339,plus,1,611191
9606,Homo sapiens,10563,0,live,CXCL13,"ANGIE, ANGIE2, BCA-1, BCA1, BLC, BLR1L, SCYB13",C-X-C motif chemokine ligand 13,"C-X-C motif chemokine 13|B-cell chemoattractant|B-cell-attracting chemokine 1|B-cell-homing chemokine (ligand for Burkitt's lymphoma receptor-1)|B-lymphocyte chemoattractant|CXC chemokine BLC|b cell-attracting chemokine 1|b lymphocyte chemoattractant|chemokine (C-X-C motif) ligand 13 (B-cell chemoattractant)|small inducible cytokine B subfamily (Cys-X-Cys motif), member 13 (B-cell chemoattractant)|small-inducible cytokine B13",4q21.1,4,NC_000004.12,77511753,77611834,plus,5,605149
9606,Homo sapiens,7042,0,live,TGFB2,"G-TSF, LDS4, TGF-beta2",transforming growth factor beta 2,transforming growth factor beta-2 proprotein|BSC-1 cell growth inhibitor|cetermin|glioblastoma-derived T-cell suppressor factor|polyergin|prepro-transforming growth factor beta-2,1q41,1,NC_000001.11,218345336,218444619,plus,8,190220
9606,Homo sapiens,27250,0,live,PDCD4,H731,programmed cell death 4,programmed cell death protein 4|neoplastic transformation inhibitor protein|nuclear antigen H731|programmed cell death 4 (neoplastic transformation inhibitor)|protein 197/15a,10q25.2,10,NC_000010.11,110871928,110900006,plus,13,608610
9606,Homo sapiens,79923,0,live,NANOG,,Nanog homeobox,homeobox protein NANOG|homeobox transcription factor Nanog|homeobox transcription factor Nanog-delta 48,12p13.31,12,NC_000012.12,7789402,7799146,plus,4,607937
9606,Homo sapiens,5430,0,live,POLR2A,"NEDHIB, POLR2, POLRA, RPB1, RPBh1, RPO2, RPOL2, RpIILS, hRPB220, hsRPB1",RNA polymerase II subunit A,"DNA-directed RNA polymerase II subunit RPB1|DNA-directed RNA polymerase II largest subunit, RNA polymerase II 220 kd subunit|DNA-directed RNA polymerase II subunit A|DNA-directed RNA polymerase III largest subunit|RNA polymerase II subunit B1|RNA-directed RNA polymerase II subunit RPB1|polymerase (RNA) II (DNA directed) polypeptide A, 220kDa|polymerase (RNA) II subunit A",17p13.1,17,NC_000017.11,7484366,7514616,plus,29,180660
9606,Homo sapiens,3925,0,live,STMN1,"C1orf215, LAP18, Lag, OP18, PP17, PP19, PR22, SMN",stathmin 1,stathmin|leukemia-associated phosphoprotein p18|metablastin|oncoprotein 18|phosphoprotein 19|phosphoprotein p19|prosolin|stathmin 1/oncoprotein 18|testicular tissue protein Li 189|transmembrane protein C1orf215,1p36.11,1,NC_000001.11,25884179,25906880,minus,8,151442
9606,Homo sapiens,5581,0,live,PRKCE,"PKCE, nPKC-epsilon",protein kinase C epsilon,protein kinase C epsilon type,2p21,2,NC_000002.12,45651279,46187990,plus,30,176975
9606,Homo sapiens,659,0,live,BMPR2,"BMPR-II, BMPR3, BMR2, BRK-3, POVD1, PPH1, T-ALK",bone morphogenetic protein receptor type 2,"bone morphogenetic protein receptor type-2|BMP type II receptor|BMP type-2 receptor|bone morphogenetic protein receptor type II|bone morphogenetic protein receptor, type II (serine/threonine kinase)|type II activin receptor-like kinase|type II receptor for bone morphogenetic protein-4",2q33.1-q33.2,2,NC_000002.12,202376327,202567749,plus,13,600799
9606,Homo sapiens,961,0,live,CD47,"IAP, MER6, OA3",CD47 molecule,"leukocyte surface antigen CD47|CD47 antigen (Rh-related antigen, integrin-associated signal transducer)|CD47 glycoprotein|Rh-related antigen|antigen identified by monoclonal antibody 1D8|antigenic surface determinant protein OA3|integrin associated protein|integrin-associated signal transducer",3q13.12,3,NC_000003.12,108043091,108091031,minus,13,601028
9606,Homo sapiens,1021,0,live,CDK6,"MCPH12, PLSTIRE",cyclin dependent kinase 6,cyclin-dependent kinase 6|cell division protein kinase 6|serine/threonine-protein kinase PLSTIRE,7q21.2,7,NC_000007.14,92604921,92836573,minus,9,603368
9606,Homo sapiens,634,0,live,CEACAM1,"BGP, BGP1, BGPI",CEA cell adhesion molecule 1,carcinoembryonic antigen-related cell adhesion molecule 1|CD66a antigen|antigen CD66|carcinoembryonic antigen related cell adhesion molecule 1|carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein),19q13.2,19,NC_000019.10,42507306,42528481,minus,10,109770
9606,Homo sapiens,2130,0,live,EWSR1,"EWS, EWS-FLI1, bK984G1.4",EWS RNA binding protein 1,RNA-binding protein EWS|Ewing sarcoma breakpoint region 1|Ewings sarcoma EWS-Fli1 (type 1) oncogene,22q12.2,22,NC_000022.11,29268268,29300521,plus,19,133450
9606,Homo sapiens,406958,0,live,MIR182,"MIRN182, miRNA182, mir-182",microRNA 182,hsa-mir-182,7q32.2,7,NC_000007.14,129770383,129770492,minus,1,611607
9606,Homo sapiens,3611,0,live,ILK,"HEL-S-28-1, ILK-2, P59, p59ILK, ILK",integrin linked kinase,integrin-linked protein kinase|59 kDa serine/threonine-protein kinase|beta-integrin-linked kinase|epididymis secretory protein Li 28|integrin-linked kinase-2,11p15.4,11,NC_000011.10,6603774,6610870,plus,13,602366
9606,Homo sapiens,51741,0,live,WWOX,"D16S432E, DEE28, EIEE28, FOR, FRA16D, HHCMA56, PRO0128, SCAR12, SDR41C1, WOX1",WW domain containing oxidoreductase,WW domain-containing oxidoreductase|WW domain-containing protein WWOX|fragile site FRA16D oxidoreductase|short chain dehydrogenase/reductase family 41C member 1,16q23.1-q23.2,16,NC_000016.10,78099654,79212667,plus,10,605131
9606,Homo sapiens,4306,0,live,NR3C2,"MCR, MLR, MRVIT, NR3C2",nuclear receptor subfamily 3 group C member 2,mineralocorticoid receptor|aldosterone receptor|mineralocorticoid receptor 1|mineralocorticoid receptor 2|mineralocorticoid receptor delta,4q31.23,4,NC_000004.12,148078764,148445508,minus,13,600983
9606,Homo sapiens,406987,0,live,MIR204,"MIRN204, RDICC, miRNA204, mir-204",microRNA 204,hsa-mir-204,9q21.12,9,NC_000009.12,70809975,70810084,minus,1,610942
9606,Homo sapiens,3169,0,live,FOXA1,"HNF3A, TCF3A",forkhead box A1,hepatocyte nuclear factor 3-alpha|HNF-3-alpha|HNF-3A|TCF-3A|forkhead box protein A1|transcription factor 3A,14q21.1,14,NC_000014.9,37589552,37595249,minus,2,602294
9606,Homo sapiens,406903,0,live,MIR10B,"MIRN10B, hsa-mir-10b, miRNA10B, mir-10b",microRNA 10b,,2q31.1,2,NC_000002.12,176150303,176150412,plus,1,611576
9606,Homo sapiens,100506658,0,live,OCLN,"BLCPMG, PPP1R115, PTORCH1",occludin,"occludin|phosphatase 1, regulatory subunit 115",5q13.2,5,NC_000005.10,69492547,69558104,plus,11,602876
9606,Homo sapiens,6426,0,live,SRSF1,"ASF, SF2, SF2p33, SFRS1, SRp30a",serine and arginine rich splicing factor 1,"serine/arginine-rich splicing factor 1|SR splicing factor 1|alternative-splicing factor 1|pre-mRNA-splicing factor SF2, P33 subunit|splicing factor 2|splicing factor, arginine/serine-rich, 30-KD, A",17q22,17,NC_000017.11,57989038,58007246,minus,8,600812
9606,Homo sapiens,1236,0,live,CCR7,"BLR2, CC-CKR-7, CCR-7, CD197, CDw197, CMKBR7, EBI1",C-C motif chemokine receptor 7,C-C chemokine receptor type 7|Bukitt's lymphoma receptor 2|CC chemokine receptor 7|EBV-induced G protein-coupled receptor 1|Epstein-Barr virus induced gene 1|Epstein-Barr virus-induced G-protein coupled receptor 1|MIP-3 beta receptor|chemokine (C-C motif) receptor 7|lymphocyte-specific G protein-coupled peptide receptor,17q21.2,17,NC_000017.11,40553769,40565472,minus,5,600242
9606,Homo sapiens,2934,0,live,GSN,"ADF, AGEL",gelsolin,gelsolin|actin-depolymerizing factor|brevin|epididymis secretory sperm binding protein,9q33.2,9,NC_000009.12,121201483,121332842,plus,42,137350
9606,Homo sapiens,27178,0,live,IL37,"FIL1, FIL1(ZETA), FIL1Z, IL-1F7, IL-1H, IL-1H4, IL-1RP1, IL-23, IL-37, IL1F7, IL1H4, IL1RP1",interleukin 37,"interleukin-37|FIL1 zeta|IL-1 zeta|IL-1F7b (IL-1H4, IL-1H, IL-1RP1)|IL-1X protein|IL1F7 (canonical product IL-1F7b)|interleukin 1 family member 7|interleukin 1, zeta|interleukin-1 homolog 4|interleukin-1 superfamily z|interleukin-1-related protein|interleukin-23",2q14.1,2,NC_000002.12,112911165,112918882,plus,7,605510
9606,Homo sapiens,3290,0,live,HSD11B1,"11-DH, 11-beta-HSD1, CORTRD2, HDL, HSD11, HSD11B, HSD11L, SDR26C1",hydroxysteroid 11-beta dehydrogenase 1,11-beta-hydroxysteroid dehydrogenase 1|7-oxosteroid reductase|corticosteroid 11-beta-dehydrogenase isozyme 1|short chain dehydrogenase/reductase family 26C member 1,1q32.2,1,NC_000001.11,209686179,209734929,plus,7,600713
9606,Homo sapiens,5649,0,live,RELN,"ETL7, LIS2, PRO1598, RL",reelin,reelin,7q22.1,7,NC_000007.14,103471789,103989658,minus,65,600514
9606,Homo sapiens,4907,0,live,NT5E,"CALJA, CD73, E5NT, NT, NT5, NTE, eN, eNT",5'-nucleotidase ecto,5'-nucleotidase|5'-NT|5'-deoxynucleotidase|IMP-specific 5'-nucleotidase|Purine 5-Prime-Nucleotidase|ecto-5'-nucleotidase|thymidylate 5'-phosphatase,6q14.3,6,NC_000006.12,85450083,85495784,plus,9,129190
9606,Homo sapiens,2026,0,live,ENO2,"HEL-S-279, NSE",enolase 2,"gamma-enolase|2-phospho-D-glycerate hydro-lyase|2-phospho-D-glycerate hydrolyase|enolase 2 (gamma, neuronal)|epididymis secretory protein Li 279|neural enolase|neuron specific gamma enolase|neuron-specific enolase|neuronal enriched enolase|neurone-specific enolase",12p13.31,12,NC_000012.12,6914580,6923697,plus,12,131360
9606,Homo sapiens,6624,0,live,FSCN1,"FAN1, HSN, SNL, p55",fascin actin-bundling protein 1,"fascin|55 kDa actin-bundling protein|epididymis secretory sperm binding protein|fascin homolog 1, actin-bundling protein|singed-like (fascin homolog, sea urchin)",7p22.1,7,NC_000007.14,5592816,5606655,plus,5,602689
9606,Homo sapiens,3875,0,live,KRT18,"CK-18, CYK18, K18",keratin 18,"keratin, type I cytoskeletal 18|cell proliferation-inducing gene 46 protein|cytokeratin 18|keratin 18, type I",12q13.13,12,NC_000012.12,52948855,52952906,plus,8,148070
9606,Homo sapiens,5742,0,live,PTGS1,"COX1, COX3, PCOX1, PES-1, PGG/HS, PGHS-1, PGHS1, PHS1, PTGHS",prostaglandin-endoperoxide synthase 1,prostaglandin G/H synthase 1|PGH synthase 1|cyclooxygenase-1|prostaglandin H2 synthase 1|prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase),9q33.2,9,NC_000009.12,122370533,122395703,plus,14,176805
9606,Homo sapiens,8454,0,live,CUL1,,cullin 1,cullin-1|CUL-1,7q36.1,7,NC_000007.14,148697756,148801110,plus,26,603134
9606,Homo sapiens,407004,0,live,MIR22,"MIRN22, hsa-mir-22, miR-22",microRNA 22,,17p13.3,17,NC_000017.11,1713903,1713987,minus,1,612077
9606,Homo sapiens,1281,0,live,COL3A1,"EDS4A, EDSVASC, PMGEDSV",collagen type III alpha 1 chain,"collagen alpha-1(III) chain|Ehlers-Danlos syndrome type IV, autosomal dominant|alpha-1 type III collagen|alpha1 (III) collagen|collagen, fetal|collagen, type III, alpha 1",2q32.2,2,NC_000002.12,188974373,189012746,plus,51,120180
9606,Homo sapiens,1437,0,live,CSF2,"CSF, GMCSF",colony stimulating factor 2,granulocyte-macrophage colony-stimulating factor|colony stimulating factor 2 (granulocyte-macrophage)|granulocyte macrophage-colony stimulating factor|molgramostim|molgramostin|sargramostim,5q31.1,5,NC_000005.10,132073789,132076170,plus,4,138960
9606,Homo sapiens,4254,0,live,KITLG,"DCUA, DFNA69, FPH2, FPHH, KL-1, Kitl, MGF, SCF, SF, SHEP7, SLF, WS2F",KIT ligand,kit ligand|c-Kit ligand|familial progressive hyperpigmentation 2|mast cell growth factor|steel factor|stem cell factor,12q21.32,12,NC_000012.12,88492793,88580471,minus,10,184745
9606,Homo sapiens,2705,0,live,GJB1,"CMTX, CMTX1, CX32",gap junction protein beta 1,"gap junction beta-1 protein|GAP junction 28 kDa liver protein|connexin-32|gap junction protein, beta 1, 32kDa",Xq13.1,X,NC_000023.11,71215239,71225516,plus,4,304040
9606,Homo sapiens,10419,0,live,PRMT5,"HRMT1L5, HSL7, IBP72, JBP1, SKB1, SKB1Hs",protein arginine methyltransferase 5,protein arginine N-methyltransferase 5|72 kDa ICln-binding protein|HMT1 hnRNP methyltransferase-like 5|SKB1 homolog|histone-arginine N-methyltransferase PRMT5|jak-binding protein 1|shk1 kinase-binding protein 1 homolog,14q11.2,14,NC_000014.9,22920529,22929376,minus,18,604045
9606,Homo sapiens,3397,0,live,ID1,"ID, bHLHb24",inhibitor of DNA binding 1,"DNA-binding protein inhibitor ID-1|class B basic helix-loop-helix protein 24|dJ857M17.1.2 (inhibitor of DNA binding 1, dominant negative helix-loop-helix protein)|inhibitor of DNA binding 1, HLH protein|inhibitor of DNA binding 1, dominant negative helix-loop-helix protein|inhibitor of differentiation 1",20q11.21,20,NC_000020.11,31605289,31606510,plus,1,600349
9606,Homo sapiens,2023,0,live,ENO1,"ENO1-IT1L1, HEL-S-17, MPB1, NNE, PPH, ENO1",enolase 1,"alpha-enolase|c-myc promoter-binding protein-1|2-phospho-D-glycerate hydro-lyase|ENO1 intronic transcript 1|ENO1 intronic transcript 1 (non-protein coding)|MYC promoter-binding protein 1|alpha enolase like 1|enolase 1, (alpha)|enolase-alpha|epididymis secretory protein Li 17|non-neural enolase|phosphopyruvate hydratase|plasminogen-binding protein|tau-crystallin",1p36.23,1,NC_000001.11,8861000,8878686,minus,13,172430
9606,Homo sapiens,10628,0,live,TXNIP,"ARRDC6, EST01027, HHCPA78, THIF, VDUP1",thioredoxin interacting protein,"thioredoxin-interacting protein|thioredoxin binding protein 2|upregulated by 1,25-dihydroxyvitamin D-3|vitamin D3 up-regulated protein 1",1q21.1,1,NC_000001.11,145992435,145996579,minus,8,606599
9606,Homo sapiens,4015,0,live,LOX,AAT10,lysyl oxidase,protein-lysine 6-oxidase,5q23.1,5,NC_000005.10,122063195,122078259,minus,8,153455
9606,Homo sapiens,51176,0,live,LEF1,"LEF-1, TCF10, TCF1ALPHA, TCF7L3",lymphoid enhancer binding factor 1,lymphoid enhancer-binding factor 1|T cell-specific transcription factor 1-alpha|TCF1-alpha,4q25,4,NC_000004.12,108047548,108168932,minus,15,153245
9606,Homo sapiens,4067,0,live,LYN,"JTK8, p53Lyn, p56Lyn","LYN proto-oncogene, Src family tyrosine kinase",tyrosine-protein kinase Lyn|lck/Yes-related novel protein tyrosine kinase|v-yes-1 Yamaguchi sarcoma viral related oncogene homolog,8q12.1,8,NC_000008.11,55879835,56014169,plus,13,165120
